ID,PedidoID,Tipo_Venda,Produto ID,Produto,Quantidade,Preço Unitário,Total,Margem do Pedido,Custo Unitário,Custo Total,Quantidade Disponível Itens
9dd1c325,2289,Pedido,f8bbd447,Conduíte Metro,2,10,20,"50,00%",5,10,20
36458e6b,2289,Pedido,51769269,30 - Serviço de regulagem de freios,1,30,30,"100,00%",,0,99
9d123931,2289,Pedido,dd98c533,30 - Serviço de regulagem de câmbio,1,30,30,"100,00%",0,0,99
e23482f7,2289,Pedido,09bcf6ae,Sapata com rosca par - Balaca orbital sem blister,2,15,30,"90,00%","1,53","3,06",14
60362515,2289,Pedido,199,Pedal Plataf. Plástico Inglês - par,1,30,30,"70,00%","8,9","8,9",10
36741219,2289,Pedido,57728a5b,Serviço de instalação de pedal - par,1,10,10,"100,00%",0,0,5
395a06aa,2289,Pedido,249,Punho comum cores - par,1,20,20,"83,00%","2,59","2,59",11
c9b3586b,2289,Pedido,e64f0197,Tele busca e entrega,1,20,20,"100,00%",,0,1
4ddce21b,2290,Pedido,f40d066d,Roda livre 22 dentes catraca simples,1,35,35,"47,00%","15,89","15,89",2
2314bb2d,2280,Pedido,185,Manete nylon par,1,25,25,"78,00%","5,49","5,49",10
e105a478,2291,Pedido,51769269,30 - Serviço de regulagem de freios,1,20,20,"100,00%",,0,99
493d430f,2292,Pedido,9bd7f277,15 - Serviço de conserto de câmara,1,15,15,"100,00%",0,0,99
03c7f1c9,2294,Pedido,126fc814,Mola Suspensão para Quadro 170mm - Amortecedor,1,50,50,"50,00%",25,25,1
4c0333e9,2294,Pedido,475d36a7,Serviço de instalação da Bucha de quadro com suspensão,1,20,20,"100,00%",0,0,1
819863b5,2294,Pedido,190,Mov. Direção kit Standard,1,30,30,"84,00%","3,92","3,92",18
9abbbf06,2294,Pedido,eefdf672,Serviço de Instalação de Movimento de Direção,1,30,30,"100,00%",,0,1
3e73bab8,2294,Pedido,62,Cabo de câmbio,1,5,5,"88,00%","0,59","0,59",157
84de14c8,2294,Pedido,f8bbd447,Conduíte Metro,1,5,5,"50,00%",5,5,20
752f1e53,2293,Pedido,bb09a387,Roda lateral 12/16/20 reforçada,1,60,60,"72,00%",17,17,4
adaceed9,2293,Pedido,07e37b2d,Instalação de rodas auxiliares,1,20,20,"100,00%",,0,1
0f029e3c,2295,Pedido,962f4a5e,Roda aro 26 Aero traseira preta,1,150,150,"50,00%",70,70,1
a39dd482,2295,Pedido,09bcf6ae,Sapata com rosca par - Balaca orbital sem blister,2,20,40,"90,00%","1,53","3,06",12
f617ff49,2295,Pedido,b869b837,Serviço de Lubrificação de corrente,1,10,10,"100,00%",,0,1
0d90beff,2295,Pedido,e64f0197,Tele busca e entrega,1,20,20,"100,00%",,0,1
4a42ba57,2295,Pedido,5ae05147,Serviço de instalação de roda,1,10,10,"100,00%",,0,5
6f289d94,2296,Pedido,146,Jogo Freio V Break Nylon,1,50,50,"72,00%","12,59","12,59",6
d61bfbf1,2296,Pedido,185,Manete nylon par,1,25,25,"78,00%","5,65","5,65",18
753378a2,2293,Pedido,f1097bf5,Cabo de freio Ceci importado,1,5,5,"86,00%","0,71","0,71",111
7b52ea0b,2296,Pedido,62,Cabo de câmbio,2,5,10,"88,00%","0,59","1,18",153
4d33a79e,2296,Pedido,f8bbd447,Conduíte Metro,2,10,20,"50,00%",5,10,20
53e7d23f,2296,Pedido,afdb5984,80 - Lubrificação Geral,1,45,45,"100,00%",,0,1
0c28652a,2296,Pedido,92,Câmbio traseiro comum c/gancheira,1,40,40,"79,00%","10,05","10,05",10
90410619,2296,Pedido,a045adf8,Serviço de centragem de roda,1,25,25,"100,00%",,0,5
8cca0def,2296,Pedido,249,Punho comum cores - par,1,15,15,"83,00%","3,99","3,99",4
ea2e97f5,2296,Pedido,51769269,30 - Regulagem de freios,1,25,25,"100,00%",,0,99
c152d85d,2296,Pedido,dd98c533,30 - Regulagem de câmbios,1,25,25,"100,00%",0,0,99
897b266d,2296,Pedido,f1097bf5,Cabo de freio Ceci importado,2,5,10,"86,00%","0,71","1,42",162
59c38b61,2297,Pedido,f8bbd447,Conduíte Metro,1,10,10,"50,00%",5,5,20
1139e83a,2297,Pedido,185,Manete nylon par,1,25,25,"78,00%","5,65","5,65",17
c3698b5a,2297,Pedido,32,Sapatas de freio pino baixa par - balacas sem blister,2,15,30,"95,00%","0,82","1,64",50
88b44c79,2297,Pedido,249,Punho comum cores - par,1,15,15,"83,00%","3,99","3,99",3
0d94940c,2297,Pedido,afdb5984,80 - Lubrificação Geral,1,30,30,"100,00%",,0,1
4582ea08,2297,Pedido,9bd7f277,15 - Conserto de câmara de ar,1,15,15,"100,00%",0,0,99
9cff29af,2298,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 - Marcas Diversas",1,25,25,"66,00%","8,61","8,61",46
0068f6f9,2298,Pedido,159,Garfo ferro preto aro 26,1,60,60,"48,00%","26,25","26,25",1
d562e139,2299,Pedido,87,"Câmara 29"" Veloforce 48mm bico longo",1,35,35,"70,00%","10,35","10,35",9
3d2d5229,2300,Pedido,db176db2,Serviço de Ajustes em Geral,1,20,20,"100,00%",,0,1
8eaee62a,2301,Pedido,f504118f,Buzina Silicone Pato,1,25,25,"70,00%","7,42","7,42",3
d92d3fd6,2301,Pedido,9bd7f277,15 - Serviço de conserto de câmara,1,15,15,"100,00%",0,0,99
c70ce1eb,,,87,"Câmara 29"" Veloforce 48mm bico longo",1,35,35,"70,00%","10,35","10,35",8
83a685fd,2303,Pedido,ef66bf15,Pneu aro 24 X 1.3/8 Cinza Cadeira de Rodas,1,70,70,"48,00%","47,17","47,17",2
fb008775,2302,Pedido,87,"Câmara 29"" Veloforce 48mm bico longo",1,35,35,"70,00%","10,35","10,35",8
a0eb77ab,2304,Pedido,9bd7f277,15 - Serviço de conserto de câmara,1,15,15,"100,00%",0,0,99
4871c184,2305,Pedido,76e4eadf,Pedana fina alumínio preta par,1,15,15,"60,00%","6,47","6,47",11
4d3f6ff0,2288,Pedido,9ff8ca78,Pedivela Monobloco aro 26 Preto,2,30,60,"59,00%","12,39","24,78",3
afac9b4d,2288,Pedido,87,"Câmara 29"" Veloforce 48mm bico longo",3,30,90,"70,00%","10,35","31,05",7
4b4aa643,2288,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 - Marcas Diversas",2,25,50,"66,00%","8,61","17,22",45
f1414943,2288,Pedido,ef66bf15,Pneu aro 24 X 1.3/8 Cinza Cadeira de Rodas,1,60,60,"48,00%","47,17","47,17",3
3297f5e0,2288,Pedido,4e225e12,Mov. Centr. 45mm kit rolamentos,1,30,30,"58,00%","16,87","16,87",2
7245f884,2306,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 - Marcas Diversas",1,25,25,"66,00%","8,61","8,61",42
1015bd57,2306,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
e6d6bba9,2307,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 - Marcas Diversas",1,25,25,"66,00%","8,61","8,61",43
d614def3,2308,Pedido,234,Pneu Levorin Excessex 20 x 1.75,1,50,50,"51,00%","26,8","26,8",23
4c9ad129,2308,Pedido,b6c4157d,"Câmara Aro 20"" Veloforce",1,25,25,"64,00%","8,99","8,99",2
a2642c97,2308,Pedido,511f2753,Serviço de instalação de pneu,1,10,10,"100,00%",,0,5
a8a51222,2309,Pedido,208,Pedivela esquerdo ferro revestido cinza,1,30,30,"51,00%","14,7","14,7",8
7ecf1889,2309,Pedido,199,Pedal Plataf. Plástico Inglês - par,1,40,40,"70,00%","8,9","8,9",9
febbedde,2310,Pedido,09bcf6ae,Sapata com rosca par - Balaca orbital sem blister,2,15,30,"90,00%","1,53","3,06",10
c24c48a2,2310,Pedido,f1299420,Serviço de instalação de balacas de freio,2,5,10,"100,00%",,0,5
e1cd8cf4,2311,Pedido,232,Pneu Kenda aro 26x1.95,2,60,120,"52,00%","28,61","57,22",19
a4384411,2311,Pedido,511f2753,Serviço de instalação de pneu,2,10,20,"100,00%",,0,5
3d657b80,2311,Pedido,9bd7f277,15 - Serviço de conserto de câmara,1,10,10,"100,00%",0,0,99
15a7fd1c,2312,Pedido,09bcf6ae,Sapata com rosca par - Balaca orbital sem blister,1,10,10,"90,00%","1,53","1,53",8
711d2cf9,2313,Pedido,df50fb4d,Pastilha de freio a disco mecânico chaleirinha,2,25,50,"60,00%",10,20,18
2b205ad4,2313,Pedido,7f8a8869,Serviço de troca de pastilha de freio,2,10,20,"100,00%",,0,5
0f90c75d,2313,Pedido,51769269,30 - Serviço de regulagem de freios,1,30,30,"100,00%",,0,99
bf74a4eb,2314,Pedido,a0ffc396,Serviço de encurtar corrente/emendar,1,20,20,"100,00%",,0,5
bbbf99e8,2315,Pedido,87,"Câmara 29"" Veloforce 48mm bico longo",1,35,35,"70,00%","10,35","10,35",4
9aa863ed,2315,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
77b7cd7b,2297,Pedido,f1097bf5,Cabo de freio Ceci importado,2,5,10,"86,00%","0,71","1,42",161
69cb0500,2316,Pedido,f8bbd447,Conduíte Metro,1,10,10,"50,00%",5,5,20
1d2ee28c,2316,Pedido,36,Banco MTB Sport Comum - Selim,1,35,35,"57,00%","14,9","14,9",5
da29b056,2316,Pedido,234,Pneu Levorin Excessex 20 x 1.75,1,60,60,"51,00%","26,8","26,8",23
1e21f844,2316,Pedido,b6c4157d,"Câmara Aro 20"" Veloforce",1,25,25,"64,00%","8,99","8,99",1
7458c84a,2316,Pedido,b0675cc4,Roda livre 20 dentes catraca simples,1,25,25,"70,00%","7,42","7,42",3
0f7e7cbe,2316,Pedido,115,Corrente grossa Veloforce,1,30,30,"80,00%","6,11","6,11",10
dbff4a0d,2316,Pedido,d02b58e9,Manete V-Brake Alumínio Avulso,1,15,15,"53,00%",7,7,4
aad65c12,2316,Pedido,0687f097,Punho MTB Wester Pró Azul par,1,10,10,"52,00%","4,79","4,79",1
28cc6c08,2316,Pedido,51769269,30 - Serviço de regulagem de freios,1,30,30,"100,00%",,0,99
a431f30b,2316,Pedido,43d11e17,Serviço de instalação de corrente grossa s/ marcha,1,15,15,"100,00%",,0,5
8c1873ec,2316,Pedido,511f2753,Serviço de instalação de pneu,1,10,10,"100,00%",,0,5
827d74e7,2297,Pedido,51769269,30 - Regulagem de freios,1,30,30,"100,00%",,0,99
b8174992,2297,Pedido,35,Banco 2 molas comum - Selim,1,40,40,"74,00%","10,32","10,32",24
236fa29a,2296,Pedido,35,Banco 2 molas comum - Selim,1,40,40,"74,00%","10,32","10,32",25
09a37530,2317,Pedido,70a7fb08,Engrenagem simples 32 dentes,1,30,30,"83,00%",5,5,2
d4d971ee,2317,Pedido,82cf8c94,Serviço de instalação de movimento central,1,30,30,"100,00%",,0,5
a7fb2b8f,2318,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 - Marcas Diversas",1,25,25,"66,00%","8,61","8,61",41
8b0d2876,2318,Pedido,107,Cobre corrente quadro,1,20,20,"58,00%","8,41","8,41",4
d8eabd37,2319,Pedido,2ab32411,Mov. Direção A Head Set - Kit,1,35,35,"80,00%","6,99","6,99",7
0edf4163,2320,Pedido,238,Pneu Levorin Praieiro aro 26x1.95,1,40,40,"50,00%",30,30,62
c87fa286,2321,Pedido,237,Pneu Levorin Praieiro aro 26x1.1/2,1,60,60,"46,00%","34,9","34,9",25
6c88700c,2321,Pedido,234,Pneu Levorin Excessex 20 x 1.75,1,45,45,"51,00%","26,8","26,8",22
ee673252,2321,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 - Marcas Diversas",1,25,25,"66,00%","8,61","8,61",40
bafbf599,2321,Pedido,b6c4157d,"Câmara Aro 20"" Veloforce",1,25,25,"64,00%","8,99","8,99",4
469280aa,2321,Pedido,511f2753,Serviço de instalação de pneu,2,"12,5",25,"100,00%",,0,5
aa425b12,2322,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 - Marcas Diversas",1,25,25,"66,00%","8,61","8,61",39
dc5ba00c,2322,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
14ac9fe0,2323,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 - Marcas Diversas",1,25,25,"66,00%","8,61","8,61",38
4c988294,2323,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
411d9f09,2324,Pedido,9bd7f277,15 - Serviço de conserto de câmara,1,10,10,"100,00%",0,0,99
8aa4b3a8,2325,Pedido,9bd7f277,15 - Serviço de conserto de câmara,2,10,20,"100,00%",0,0,99
159b1849,2163,Pedido,6d1ab4fb,Cesta Grande de Arames Preta,1,60,60,"42,00%",35,35,1
26639de0,2163,Pedido,b2b308dc,Punho MTB Vermelho/Preto,1,10,10,"90,00%","1,99","1,99",15
9d2bceb2,2326,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 - Marcas Diversas",1,25,25,"66,00%","8,61","8,61",34
1da0f1b2,2326,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
3b730de5,2326,Pedido,9bd7f277,15 - Serviço de conserto de câmara,1,15,15,"100,00%",0,0,99
ca0e3460,2326,Pedido,32,Sapatas de freio pino baixa par - balacas sem blister,1,15,15,"95,00%","0,82","0,82",56
80bbb3b5,2326,Pedido,f1299420,Serviço de instalação de balacas de freio,1,5,5,"100,00%",,0,5
4f0505e0,2327,Pedido,71,"Câmara aro 16"" Vee Rubber",1,20,20,"61,00%","7,74","7,74",9
802b92d2,2327,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
2d56cfa9,2328,Pedido,a05745b8,"29"" Serviço de montagem de bicicleta",1,140,140,"100,00%",0,0,1
1bd62f95,2316,Pedido,f1097bf5,Cabo de freio Ceci importado,1,5,5,"86,00%","0,69","0,69",78
51bd2912,2329,Pedido,51769269,30 - Serviço de regulagem de freios,1,30,30,"100,00%",,0,99
9d26416a,2329,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 - Marcas Diversas",2,25,50,"66,00%","8,61","17,22",37
30054a1c,2329,Pedido,381e3e3f,Serviço de instalação de câmara de ar,2,10,20,"100,00%",0,0,5
3bddbff9,2329,Pedido,ad1f8ee4,Vista light silicone par - pisca,1,30,30,"53,00%","14,19","14,19",3
0b2cffea,2329,Pedido,b869b837,Serviço de Lubrificação de corrente,1,10,10,"100,00%",,0,1
8eba8c05,2330,Pedido,a05745b8,"29"" Serviço de montagem de bicicleta",1,140,140,"100,00%",0,0,1
aeffaf21,2331,Pedido,2db3611c,"16""/20"" Serviço de montagem de bicicleta",1,80,80,"100,00%",,0,1
4b8dbcc1,2332,Pedido,9bd7f277,15 - Serviço de conserto de câmara,1,20,20,"100,00%",0,0,99
270a86f0,2333,Pedido,87,"Câmara 29"" Veloforce 48mm bico longo",1,35,35,"70,00%","10,35","10,35",3
0ea90d41,2334,Pedido,2131b83f,Colar de esfera para cubo traseiro,2,5,10,"93,00%","0,35","0,7",50
ac215ebb,2334,Pedido,1cdf5fd3,Serviço de lubrificação de Eixo comum,1,20,20,"100,00%",,0,1
2f7b52c4,2335,Pedido,93,Câmbio traseiro comum s/gancheira,1,50,50,"81,00%","9,3","9,3",28
183ea57f,2335,Pedido,22cf9596,Serviço de instalação de câmbio traseiro,1,10,10,"100,00%",,0,5
826b0f6e,2335,Pedido,111,Corrente fina 116L Tec,1,30,30,"67,00%","11,32","11,32",11
33b50bdd,2335,Pedido,7b2f08f8,Serviço de instalação de corrente fina c/marcha,1,10,10,"100,00%",,0,5
10c81ee0,2331,Pedido,f504118f,Buzina Silicone Pato,1,25,25,"70,00%","7,42","7,42",3
6dbc9b53,2336,Pedido,17900c82,"24""/26"" Serviço de montagem de bicicleta",1,120,120,"100,00%",,0,1
934f221d,2337,Pedido,71,"Câmara aro 16"" Vee Rubber",1,20,20,"61,00%","7,74","7,74",8
23b3f8c3,2337,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
96d2db4c,2338,Pedido,d9a8441d,Adesivo Cartelas,1,20,20,"87,00%",9,9,36
006edc40,2339,Pedido,71,"Câmara aro 16"" Vee Rubber",1,20,20,"61,00%","7,74","7,74",7
736fcd56,2340,Pedido,148978fa,Cadeado grosso 1m 12mm Elleven com chaves,1,45,45,"71,00%","12,9","12,9",5
f01f1526,2342,Pedido,77,"Câmara aro 27"" Veloforce",1,25,25,"50,00%",15,15,2
3bad0ab8,2342,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
96241d28,2341,Pedido,9bd7f277,15 - Serviço de conserto de câmara,1,15,15,"100,00%",0,0,99
cac2b6a8,2338,Pedido,249,Punho comum cores - par,1,15,15,"73,00%","3,99","3,99",7
7d2c6e6c,2343,Pedido,43cae7d1,Cadeado espiral 1m 12mm GTA com chaves,1,45,45,"73,00%",12,12,5
8aa82e98,2344,Pedido,a045adf8,Serviço de centragem de roda,2,25,50,"100,00%",,0,5
0f6613a4,2344,Pedido,6650f203,Aro Aero 26 cromado,1,60,60,"50,00%",30,30,5
f9202b4c,2345,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 - Marcas Diversas",1,25,25,"66,00%","8,61","8,61",35
bc8d5650,2346,Pedido,4,Alavanca cambio comum plástico par,1,30,30,"68,00%","9,53","9,53",12
64691128,2346,Pedido,3bf4e55f,Câmbio Diant. Puxa por Baixo,1,40,40,"89,00%","4,6","4,6",21
f75096da,2347,Pedido,b6c4157d,"Câmara Aro 20"" Veloforce",1,25,25,"64,00%","8,99","8,99",3
0675f18f,2348,Pedido,9bd7f277,15 - Serviço de conserto de câmara,1,15,15,"100,00%",0,0,99
413bc17a,2349,Pedido,51769269,30 - Serviço de regulagem de freios,1,25,25,"100,00%",,0,99
ad3fd016,2349,Pedido,dd98c533,30 - Serviço de regulagem de câmbio,1,25,25,"100,00%",0,0,99
a5792058,2350,Pedido,2,Alavanca câmbio 7V Gripshift jogo,1,40,40,"72,00%","11,21","11,21",5
9888c1b3,2350,Pedido,f8bbd447,Conduíte Metro,2,10,20,"50,00%",5,10,20
e4742183,2329,Pedido,f1097bf5,Cabo de freio Ceci importado,2,5,10,"86,00%","0,69","1,38",76
d32989c5,2350,Pedido,51769269,30 - Serviço de regulagem de freios,1,25,25,"100,00%",,0,99
8f8c00d5,2350,Pedido,dd98c533,30 - Serviço de regulagem de câmbio,1,25,25,"100,00%",0,0,99
1d90a5c2,2351,Pedido,233,Pneu 29 Beach VR Preto,2,70,140,"54,00%","32,09","64,18",25
13dc3265,2351,Pedido,511f2753,Serviço de instalação de pneu,2,10,20,"100,00%",,0,5
ac5f1233,2351,Pedido,9bd7f277,15 - Serviço de conserto de câmara,1,15,15,"100,00%",0,0,99
561ad4af,2352,Pedido,51769269,30 - Serviço de regulagem de freios,1,25,25,"100,00%",,0,99
490f634f,2352,Pedido,dd98c533,30 - Serviço de regulagem de câmbio,1,25,25,"100,00%",0,0,99
b2eb5435,2353,Pedido,51769269,30 - Serviço de regulagem de freios,1,25,25,"100,00%",,0,99
f732efd6,2353,Pedido,dd98c533,30 - Serviço de regulagem de câmbio,1,25,25,"100,00%",0,0,99
70aa7177,2354,Pedido,9bd7f277,15 - Serviço de conserto de câmara,1,15,15,"100,00%",0,0,99
11f2e741,2355,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 - Marcas Diversas",1,25,25,"66,00%","8,61","8,61",33
c6041e58,2356,Pedido,35,Banco 2 molas comum - Selim,1,40,40,"74,00%","10,32","10,32",26
eb9f2423,2357,Pedido,87,"Câmara 29"" Veloforce 48mm bico longo",1,25,25,"70,00%","10,35","10,35",2
58b50ec6,2344,Pedido,db176db2,Serviço de Ajustes em Geral,1,90,90,"100,00%",,0,1
c9a070e3,2358,Pedido,3f1cb1bf,Pneu Usado,1,30,30,"100,00%",,0,10
e8b66c2f,2359,Pedido,717db18a,Campainha Trim Trim cromada,1,20,20,"72,00%","5,56","5,56",6
ee733508,2360,Pedido,9bd7f277,15 - Serviço de conserto de câmara,1,15,15,"100,00%",0,0,99
72beea08,2361,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 - Marcas Diversas",1,25,25,"66,00%","8,61","8,61",32
a65a11a6,2362,Pedido,fb07b17c,Pneu 700X35C,1,70,70,"50,00%",35,35,4
48e292a4,2363,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 - Marcas Diversas",1,25,25,"66,00%","8,61","8,61",31
09d938a1,2364,Pedido,a05745b8,"29"" Serviço de montagem de bicicleta",1,150,150,"100,00%",0,0,1
8f8b44d3,2365,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 - Marcas Diversas",1,25,25,"66,00%","8,61","8,61",30
34634c9f,2365,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
2053d303,2366,Pedido,182,Estojo Conserto de Câmara Vulcaflex,1,20,20,"55,00%","8,99","8,99",5
374b00bc,2367,Pedido,dd98c533,30 - Serviço de regulagem de câmbio,1,30,30,"100,00%",0,0,99
ce1dc7f5,2367,Pedido,51769269,30 - Serviço de regulagem de freios,1,30,30,"100,00%",,0,99
56c0154a,2367,Pedido,c2d06765,Banco 2 molas Elleven Preto com Cinza - Selim,1,60,60,"55,00%","27,14","27,14",15
a4888ee3,2367,Pedido,249,Punho comum cores - par,1,15,15,"73,00%","3,99","3,99",10
25aae2c3,2368,Pedido,39bcb572,Roda Usada,1,100,100,"100,00%",,0,13
e6403717,2369,Pedido,249,Punho comum cores - par,1,15,15,"73,00%","3,99","3,99",9
9b0e8814,2369,Pedido,6d6ad1d3,Rolamento de roda 6000 pequeno,1,10,10,"80,00%","1,99","1,99",15
7f5233bb,2370,Pedido,115,Corrente grossa Veloforce,1,30,30,"80,00%","6,11","6,11",9
16eefc2d,2371,Pedido,62,Cabo de câmbio,1,5,5,"88,00%","0,59","0,59",155
0e3a19c0,2371,Pedido,f8bbd447,Conduíte Metro,1,10,10,"50,00%",5,5,20
aebf5588,2371,Pedido,166,Garupeira tubão preta articulada,1,60,60,"47,00%","31,92","31,92",3
a7409b1c,2371,Pedido,237602c1,Serviço de instalação de garupeira,1,10,10,"100,00%",,0,5
d248517d,2372,Pedido,65,Cadeira baby traseira,1,250,250,"50,00%","89,9","89,9",4
5636072b,2372,Pedido,a44aa1e8,Bicicleta Aro 26'' Nova,1,690,690,"57,00%",300,300,0
c29f7656,2373,Pedido,128,Disco de freio 180mm,1,25,25,"50,00%","11,25","11,25",1
55dd800d,2373,Pedido,a420a9a0,Pastilha de freio a disco mecânico retangular c/cupilha,1,10,10,"60,00%",10,10,17
a59cb79e,2374,Pedido,87,"Câmara 29"" Veloforce 48mm bico longo",1,35,35,"70,00%","10,35","10,35",1
1a6867ae,2374,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
ee3dca6b,2375,Pedido,a05745b8,"29"" Serviço de montagem de bicicleta",1,140,140,"100,00%",0,0,1
aca6bd3c,2376,Pedido,a045adf8,Serviço de centragem de roda,1,30,30,"100,00%",,0,5
986ae25b,2377,Pedido,51769269,30 - Serviço de regulagem de freios,1,30,30,"100,00%",,0,99
761a01bf,2377,Pedido,dd98c533,30 - Serviço de regulagem de câmbio,1,30,30,"100,00%",0,0,99
fa458578,2378,Pedido,9bd7f277,15 - Serviço de conserto de câmara,1,15,15,"100,00%",0,0,99
76f058f8,2379,Pedido,146,Jogo Freio V Break Nylon,1,45,45,"72,00%","12,59","12,59",7
d454433a,2350,Pedido,f1097bf5,Cabo de freio Ceci importado,2,5,10,"86,00%","0,71","1,42",174
c77c2551,2379,Pedido,f8bbd447,Conduíte Metro,1,10,10,"50,00%",5,5,20
344e7b6a,2379,Pedido,d02b58e9,Manete V-Brake Alumínio Avulso,1,15,15,"53,00%",7,7,4
581b97a7,2380,Pedido,a05745b8,"29"" Serviço de montagem de bicicleta",1,140,140,"100,00%",0,0,1
d4dd7028,2338,Pedido,c8303c67,Pintura Simples,1,30,30,"100,00%",,0,1
a4b883c4,2381,Orçamento,190,Mov. Direção kit Standard,1,30,30,"84,00%","3,92","3,92",17
757fed96,2381,Orçamento,eefdf672,Serviço de Instalação de Movimento de Direção,1,30,30,"100,00%",,0,1
168a8228,2381,Orçamento,afdb5984,Lubrificação Geral,1,50,50,"100,00%",,0,1
9cc19c67,2379,Pedido,f1097bf5,Cabo de freio Ceci importado,2,5,10,"86,00%","0,71","1,42",172
3af2e007,2381,Orçamento,f8bbd447,Conduíte Metro,1,10,10,"50,00%",5,5,20
64895253,2381,Orçamento,115,Corrente grossa Veloforce,1,30,30,"80,00%","6,11","6,11",8
2a45493e,2381,Orçamento,43d11e17,Serviço de instalação de corrente grossa s/ marcha,1,10,10,"100,00%",,0,5
2ba41a3b,2381,Orçamento,d6beaaba,Roda Livre 18 dentes catraca simples,1,35,35,"74,00%","6,48","6,48",16
f63dee6d,2381,Orçamento,3c3181f6,Jogo Freio Ferradura D/T,1,40,40,"66,00%","13,68","13,68",2
c515242a,2381,Orçamento,51769269,30 - Serviço de regulagem de freios,1,30,30,"100,00%",,0,99
ddd4bf27,2381,Orçamento,71,"Câmara aro 16"" Vee Rubber",2,20,40,"61,00%","7,74","15,48",6
6c57527f,2381,Orçamento,381e3e3f,Serviço de instalação de câmara de ar,2,10,20,"100,00%",0,0,5
65951278,2382,Pedido,242,Pneu Paco aro 29x2.1,1,70,70,"50,00%","39,9","39,9",4
b22732a0,2382,Pedido,511f2753,Serviço de instalação de pneu,1,10,10,"100,00%",,0,5
8950ed59,2382,Pedido,111,Corrente fina 116L Tec,1,35,35,"62,00%","11,32","11,32",9
9559addb,2382,Pedido,7b2f08f8,Serviço de instalação de corrente fina c/marcha,1,10,10,"100,00%",,0,5
b6fd91fd,2382,Pedido,93,Câmbio traseiro comum s/gancheira,1,45,45,"81,00%","9,3","9,3",27
d056f463,2382,Pedido,94255658,Alavanca de Câmbio RapidFire com manetes,1,55,55,"49,00%","30,68","30,68",9
809c8559,2381,Orçamento,f1097bf5,Cabo de freio Ceci importado,2,5,10,"86,00%","0,71","1,42",170
ddd3f015,2382,Pedido,f8bbd447,Conduíte Metro,2,10,20,"50,00%",5,10,20
00e52f9d,2382,Pedido,afdb5984,80 - Lubrificação Geral,1,60,60,"100,00%",,0,1
33e791b8,2382,Pedido,53,Blocagem de eixo agulha dianteiro,1,15,15,"67,00%",5,5,11
610ba493,2382,Pedido,2d524904,Blocagem de eixo agulha traseiro,1,15,15,"67,00%",5,5,15
04bad9d8,2382,Pedido,168,Guidão alumínio preto 700mm,1,60,60,"51,00%","9,83","9,83",7
8ddea791,2382,Pedido,51769269,30 - Regulagem de freios,1,30,30,"100,00%",,0,99
f5d3ece3,2382,Pedido,dd98c533,30 - Regulagem de câmbios,1,30,30,"100,00%",0,0,99
b7981b80,2383,Pedido,3099230b,Guidão BMX/TITAN,1,50,50,"72,00%","13,98","13,98",3
b43fc1a3,2383,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 - Marcas Diversas",1,25,25,"66,00%","8,61","8,61",29
5db5ae65,2383,Pedido,249,Punho comum cores - par,1,15,15,"73,00%","3,99","3,99",8
349502c9,2383,Pedido,133,Eixo traseiro comum,1,30,30,"74,00%","7,92","7,92",10
0b1cd27c,2384,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 - Marcas Diversas",1,25,25,"66,00%","8,61","8,61",28
0b393ed8,2384,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
